,0
ZNF236,0.05267574657663267
SNX4,0.05264779839860682
ARHGAP4,0.05264614515853629
SPG7,0.05263543193370295
IER5,0.05263433952324317
CALCOCO2,0.05262969881543386
CHEK2,0.052627145081772485
SLC31A2,0.05262463326996489
STRN,0.05261359866654512
EIF5,0.05260932174059284
RPN1,0.052594333168357446
HMHA1,0.0525751870512232
SLC39A10,0.05251654013880006
NES,0.05249583810348542
TRAP1,0.052491120112064964
MRPL1,0.05248701752108921
STBD1,0.05248678353854067
DTX3L,0.05248311620024099
ZNF131,0.05248209432026146
ALG1,0.05246359671280425
TIMM17B,0.052453745989595735
SS18L1,0.05245278437377795
PRPF19,0.05245093057247674
GADD45GIP1,0.052436836080808666
DENND2D,0.052435509894317375
USP46,0.0524344704892649
KRAS,0.05242683511564037
PI4K2B,0.05242096154689492
PSMC1,0.052416372749857505
METTL8,0.052412633272361495
DDX5,0.05240802789369169
DUSP22,0.052407816629189904
TXNDC12,0.05239988635770946
ABCB6,0.05239631217684974
LMAN1,0.05237758283818041
LEPROT,0.05236991528195469
TMC4,0.052364240087128096
TRAFD1,0.05234204886129665
BRD7,0.052338638549468186
U2SURP,0.05231770511741702
UBR4,0.05231071524278792
KIFC2,0.05230855404377252
TMTC3,0.052284235359429554
SASH3,0.05228187592769246
SLC35E2,0.05227249211888566
PFDN5,0.05225732028553835
CDC26,0.052256202672249175
MVP,0.0522515354863893
KIAA0226,0.05222582373321585
GTF2E2,0.052210593541594755
KRT10,0.05219797581383167
PIM1,0.0521953399413989
SLFN12L,0.05218129138178207
SCYL1,0.05218083479443535
RIOK3,0.0521743952019122
WDR43,0.052172542996290205
SLC37A1,0.05217192704773086
BTAF1,0.05216892245710852
NECAB3,0.052162707493150516
C8orf44-SGK3,0.05216252570619746
AP1G1,0.05215742357879565
KCTD12,0.05215535915986085
MTIF3,0.05213466892456271
USP49,0.052127046568302186
SLC2A10,0.052126218960406485
UBC,0.052108575585313066
NDUFV1,0.052107342488773335
TRIOBP,0.05209417555560075
LTBP4,0.052094115962899236
DSTYK,0.05208275533440884
ENTPD7,0.05208204919071795
WDR26,0.052076512215499075
RAD52,0.052075747357814964
FAM63B,0.0520744537081161
NIN,0.052061951295894436
DDHD2,0.05205976660233677
SIAE,0.05205885196243294
AKAP1,0.05205527896309802
CNOT1,0.052041832766518754
TIE1,0.05204162415207112
C11orf54,0.052037172306153096
IDH3G,0.05203553108027557
RBM14-RBM4,0.052029982039622696
CEBPG,0.0520298437041955
ATAD5,0.05201495459835526
DDX1,0.05199494979289031
C9orf41,0.051985852968831035
RAP2B,0.05198536326038623
RAMP2,0.05198094338032789
ADD1,0.05196620101441033
PHF11,0.051962704395790545
NPHP4,0.05196038149883232
AKR1A1,0.05196002864254225
PRKX,0.05194053715085715
MAGT1,0.051936830936189164
CORO1B,0.05192071764447065
NEMF,0.05191242081877531
FIBP,0.05190203783579223
BAHCC1,0.05189643493896476
IDS,0.05189447259854905
H6PD,0.051891075249574786
BCOR,0.051880984012444974
LMLN,0.05187207264074682
EIF3M,0.051843792919158305
TOM1,0.051838505020854006
RAD50,0.0518349089447512
TAF15,0.05182439526046876
CNPY2,0.05180681454438097
CDS2,0.05180423095024955
SLC23A2,0.051791509722262236
ANAPC16,0.05178433811474063
HSPA14,0.05177789255278787
ARHGEF16,0.05176268032786581
SMARCA4,0.051729578561883226
RAB18,0.051729038833511466
KPNA1,0.05172694834268465
WDR1,0.051721470757622505
BCAP29,0.05171951956818911
COPG2,0.051707563165224735
HOMER2,0.05170452242591707
MDM1,0.05170435943318517
HRAS,0.051699846841946534
DHX35,0.05168753476816111
FBXL19,0.05168312994643645
ZNF189,0.05167651243647939
RFC1,0.0516738823415708
ZNF212,0.051654964912363974
NR2F6,0.0516526039197476
PGM3,0.051650400420531456
BLCAP,0.051644283613222396
SEC23B,0.051642624207044074
RRN3P3,0.051642495013571106
PUS1,0.051639971127952634
LOC100132352,0.0516379240522539
UBE2Q1,0.05163443053888667
PAQR3,0.05163123590149454
MRFAP1,0.05160940873586572
TMC6,0.051605767632808004
ZNF461,0.0516027191836449
ALG3,0.051600465994366615
ZNF14,0.05160028303682742
PDCD6IP,0.05159446361048871
PTPN11,0.05159012795936341
FBXO46,0.05158964786301556
DNAJC2,0.051586486248796
RGS16,0.05156934542742989
FERMT3,0.05156678514254463
C16orf62,0.05154710649084195
SHE,0.05153778655959349
SEC61A2,0.051535339376849204
PRPS2,0.05150918140225438
SUPT4H1,0.05150769108312944
ARMCX6,0.051502727065927505
SCAMP3,0.051498664628942134
KCTD9,0.05147581306425603
INTS12,0.051475431663438806
NTPCR,0.05147541942163152
FAM92A1,0.05147062148605246
LAMTOR3,0.05147019773141783
NOP56,0.05146910627598353
PNRC1,0.05146332722984451
BAD,0.05145494625921477
OBSL1,0.05144898634138974
IFIT2,0.051447425777152785
ACP1,0.051445316760048806
ZDHHC18,0.05142605172196068
HDLBP,0.0514215011258375
SON,0.051408156412911216
ESD,0.0513781366675837
CLSTN3,0.05137465818276724
ACTN1,0.05137290283428164
NACC2,0.05136952513801178
SPCS2,0.05134526662236726
TRAPPC1,0.05133970231188467
MORC3,0.051320405068092385
C5orf28,0.05131813328211932
RXRA,0.0513065539809784
APTX,0.051304114358164066
HECTD2,0.051300108219078225
RACGAP1,0.051298936729570525
ATF5,0.05129889373198133
NDUFS3,0.05127665780511839
DNAJB14,0.05127659801434567
BFAR,0.051276178105687124
RGMB,0.0512589885540783
ANXA7,0.051258120544013984
GAR1,0.05124581689150504
COPS5,0.05124482911064097
PCBP1,0.05124132131764998
VGLL3,0.05122909269026797
GGA2,0.05122441069826169
ABCB7,0.05122119603229364
F2R,0.05120768497715573
ETAA1,0.05119322805976354
DPM2,0.05119188440050389
MGRN1,0.05118579451808004
CEP72,0.05116645045088435
TBCB,0.051165597650725265
RCC2,0.05116146827168916
KIAA0368,0.05116081424167009
CORO1C,0.05115874789461767
KCNJ13,0.051156312754564434
NDUFS7,0.05115074500323106
MRPS25,0.05115070833692804
KIAA0430,0.05114866975960811
ETFA,0.05114561048008964
MVD,0.05113210641629673
ARPC2,0.05112971490971302
USP19,0.05112741373414921
CSDE1,0.05112520320544866
GALNT4,0.05111573535152872
TP53TG1,0.05110667210583342
ADRM1,0.05109755463200379
ASNA1,0.05109054166643752
NUP214,0.05108519735306364
SMARCE1,0.05108468711990984
CBX6,0.051070824051715855
VCL,0.05106382640651872
ALS2,0.05106165964093016
TPMT,0.05105911468100766
ZNF224,0.05103876291206725
ICAM3,0.051035789596417025
DVL3,0.05102435917294584
SLC30A9,0.05102286122753188
TDRKH,0.051020705709619536
GLI4,0.051014202148790405
NFIC,0.051003551158809494
SOCS6,0.05099773776023992
GGT5,0.05099027005661945
RSL1D1,0.050944896803314176
C17orf62,0.050919766893543446
RRBP1,0.05091528765409595
PSMD11,0.05091378803186539
ZYX,0.05089912546078024
BIN2,0.0508951254038164
MRPL43,0.050893694926327594
LRRCC1,0.050883033250039775
ARRB2,0.05088253689237157
RAB14,0.05086846789508444
CISD2,0.050829218239395575
LOC150381,0.050827728251556195
TMEM68,0.050819653085140484
ZNF44,0.05080237097295098
ASPM,0.05079726610823248
C9orf91,0.05079477268928009
CENPF,0.05078948092231787
BUB1,0.050787859748874176
WDR6,0.050784776738736076
PNO1,0.05078146033714577
AAMP,0.0507763956953065
NIPSNAP3A,0.05077507876635856
C16orf13,0.050770890977657135
CCNT2,0.05077031070667945
RAB32,0.05076954489116838
GTPBP10,0.05076312457718152
ZNF185,0.05075664654184303
HSBP1L1,0.05074267827576848
AKAP9,0.050731149206478754
TCEAL8,0.05072621584941113
RRAGA,0.05072025901887418
VPS37C,0.050708065582924504
ADAR,0.05070668388218722
CASP9,0.050698736985686145
EXTL2,0.05069609276104886
MRPS31,0.050662068627881945
FAM195B,0.05066165624797182
CBWD1,0.050659074294522835
UBE2J1,0.05065516814391794
SSU72,0.05065142118200227
ARHGEF10L,0.05064949980325684
TAB3,0.05064546764948305
MAPKAPK3,0.050624583365331245
RHOG,0.05061813269570064
MTMR2,0.05060276221910301
EPB41L4B,0.05058364647269734
DIXDC1,0.050576934441345436
CASP8AP2,0.050573658129559246
IFT140,0.05056708660082155
FAM73A,0.050565825186310254
ADCK1,0.05055796184205213
EDF1,0.05055619138404561
UBE3A,0.050547571862760994
ZNF283,0.050546555143675946
IRF2BP2,0.05053948897123281
CCAR1,0.05053833521360672
C12orf4,0.05052424197278649
ZC3H8,0.05051900664042189
SMC6,0.050510546837633084
NFYA,0.05050888293811928
CENPV,0.05049975431249477
TMPRSS13,0.05049579784486399
METRN,0.050492053681649114
EFCAB4B,0.05048714287981015
BANF1,0.05048258955180711
ZNF506,0.05048220661550559
TMEM144,0.05048145954650462
WDR33,0.05047401511247086
DEK,0.05047290328646843
RBMX2,0.050449850757607544
CSAD,0.05044907901361603
VPS13A,0.0504433722607832
LOXL1,0.05044154030722012
AQP11,0.05043809267520933
UROS,0.050425458530840114
HAT1,0.05042432586162072
MED15,0.05042139865878442
B4GALT2,0.050400178885531936
PLCB3,0.05039644946628537
ACO1,0.050391971063836326
GXYLT2,0.05033664407645168
SLC25A37,0.050336273175007426
MCFD2,0.05032862368306505
FBXO45,0.05031752367683972
MYO18A,0.050317068085039496
MTMR14,0.05030917637656136
SERTAD3,0.05030404064725711
HBS1L,0.05030248703933015
CEP63,0.05028775677751783
TSFM,0.05027431193640645
FXR1,0.05026808809096961
KEAP1,0.05026311747430574
MLYCD,0.050253621233296575
KIF23,0.05025279607702787
TP53I11,0.05023468915231233
HIATL1,0.050230460181725375
LARP1B,0.050225770075027515
PKN1,0.05021771928428804
BTBD6,0.05018954461627907
EVC2,0.05018257729372007
COPS3,0.05017910264150006
SLBP,0.05017600362932813
ARPC5,0.05015612792608247
MPP1,0.05015498230872618
RARA,0.050139923165939695
ZC3H15,0.050130077457226155
STX5,0.05012773054153868
GOT1,0.05012666841337059
C11orf73,0.05012359112348074
PIP4K2C,0.05012039180550133
MRPS10,0.050118500648788145
FMR1,0.050117947457418106
ATPIF1,0.05011643191753516
ETF1,0.050116238193091106
DUSP11,0.050098814821413436
ZFP36L2,0.05009756052739246
HACL1,0.050090294973674204
PIK3C2A,0.050088469300714436
ZNF720,0.05008752163348107
SKP2,0.05007810989150259
UXS1,0.05007484722887262
ADCY6,0.050056003244961705
EXOG,0.05004982419424714
AMFR,0.05004759879762592
CASC4,0.05003073897236463
BHLHE41,0.050020074816976096
HEXA,0.05001673416295625
OCIAD1,0.05000557106940428
SURF1,0.04999326824849339
PPP4C,0.04999253318309633
HEXDC,0.049961171938934755
PROCR,0.04994772194110659
NPDC1,0.04994513729930475
POM121C,0.049938481113192094
TRAPPC4,0.04993536535911468
DDI2,0.04993398332518792
NT5C,0.049921061627700616
GIMAP2,0.04990828536750208
NR1H3,0.049908229258705986
DZIP3,0.049906924017169244
ELL3,0.04989879064382543
CD34,0.049891657729249826
LCMT1,0.049874720585420085
RRN3P2,0.04986663687281636
C22orf23,0.04986591993733036
ZNF37A,0.04986290568292499
SCARB1,0.049857131131448205
HSPA7,0.049850222695372634
ZNF589,0.049847719459767
AACS,0.049842119854728
WDR82,0.04983839182510461
KLF8,0.0498374005717932
SLC38A10,0.04983460193231269
SLC7A7,0.049819133597784046
PNMA2,0.049815003033533214
RMI1,0.049814766823774066
TMPPE,0.049813088130623476
TNRC6C,0.04980376443607327
ASB3,0.04979989836253699
PPP1R15A,0.04979746529922254
SLC11A2,0.04979641456363985
ZNF146,0.049790136188854986
GPX8,0.049780412420300145
MTCH2,0.04977765232743109
IFNAR2,0.04977406074414462
SLC9A1,0.049772583590141826
ZC3HAV1L,0.049765484877572735
PIK3C2B,0.049763597283537145
C21orf58,0.049754620012467776
THOC7,0.04975128193405224
HINT2,0.049748187210236584
RAB5C,0.049745418935298255
BMP4,0.04974181299525672
PEPD,0.049736028109240396
NAT14,0.04973199822307763
ALAS1,0.04972275976976875
TWF2,0.04971826323846755
PTMS,0.049708406635732005
ECHDC3,0.0497076406839072
TNIP1,0.0496903829752973
SNX27,0.04968861115351546
CEP68,0.04967741119360445
PRF1,0.04967061753699154
ZNF568,0.04966724162536383
LOC730101,0.04966331182283436
SLC25A27,0.049660620189660165
UBE2I,0.04965809748357631
RNF207,0.049656839478129176
FOPNL,0.049651606289245795
ZNF235,0.04965035625387574
GSDMB,0.04964733417867579
KDM3B,0.04964541286495511
RNF103,0.04963883117562956
LRCH3,0.04963082770713546
TMEM104,0.04962539761596022
LARS,0.049609693545266384
TMEM185A,0.049606944374714114
JKAMP,0.049600629282770266
EIF2S3,0.049584173081619595
XRCC3,0.04958261699115214
DDR2,0.04958014696346681
TERF1,0.049578280031173705
SLC17A9,0.04957600723096709
DNAJC3,0.04957121791860648
PPIH,0.04956438638618421
TBC1D4,0.049564313487003166
ARL2BP,0.04956055206059064
KPNB1,0.049542696972817414
ELP2,0.04952979960668134
MFN1,0.04949138710872101
DERL1,0.04949133431010974
JUN,0.04948829056223442
MAU2,0.04948795155198309
TRIM17,0.04948276460265506
FAIM,0.04947867920390418
C2CD2,0.04946240351689142
SEC31A,0.04944884804023893
S100PBP,0.04944822756556348
ARHGDIA,0.04944590221735552
ENPEP,0.04941808364363405
YDJC,0.04941445787613362
SFPQ,0.049410559826430445
KIAA0391,0.04940904838863645
CREBL2,0.049387591260633724
SNRNP200,0.04937913169490782
FZD3,0.04934867516413154
TM2D2,0.049347165394979554
SERPINB6,0.04934276510701643
GKAP1,0.049340703566262405
MAP3K2,0.04933891684986934
SGK494,0.04932724607372264
ITGB3BP,0.04931698601699354
TMEM170B,0.049305512879347396
NANS,0.04929861323928551
NMRAL1,0.04929635920078623
ACYP1,0.049295881364496745
GRAMD4,0.04929577141610702
PDHX,0.0492877939404385
RPA1,0.049275759307910234
PRPF40B,0.04926885650731074
MIS18BP1,0.04926822471452956
JMJD8,0.04926628891070647
DTWD2,0.04926561812417111
SNRPA,0.04926478931421363
FGFRL1,0.04926249331769396
LETMD1,0.04926001408948937
VRK2,0.049259933202802905
BCL10,0.04924236556947671
MYO1C,0.0492365338706688
ACTR2,0.049226531921410674
NUDCD1,0.04922127269200433
TBCA,0.049215412882574555
ZNF385A,0.049199991509444436
TBC1D10C,0.04917453532018275
PTOV1,0.04916235262462901
TRUB2,0.04916035568056551
SHMT1,0.04915956732164317
FAM127A,0.0491558431429383
WDSUB1,0.04914033660963428
CYB5R4,0.049128416282153545
FBLIM1,0.04911928670301531
FYTTD1,0.049118460487962645
SLFN13,0.04911347520863559
FAM195A,0.049101910933641905
DCTD,0.04909614871817366
ZNF787,0.04909254166012437
BCLAF1,0.04908549102803027
G3BP1,0.04907091379541073
CRKL,0.04906836928986784
C12orf45,0.04906140715383217
MFSD8,0.04902664047857808
SMC3,0.04901825447439475
TMEM120B,0.04901679599817223
TMEM120A,0.04900954904139354
MED25,0.04899504409038235
ALG6,0.04898883262932828
USP38,0.04898280456987219
ABHD11,0.04896342960905568
NUDT13,0.04896275353636747
ZFAND1,0.04893073274137094
FBXL18,0.04892249781716004
PI4KA,0.04891713131189078
ARL5A,0.04890636094387634
IFNAR1,0.04889924085078992
HNRNPH3,0.04889622412779133
UPRT,0.04889116577579604
CDC42BPB,0.04888365325468544
MLX,0.04888349410004889
ATXN2,0.04887865873488391
JMY,0.048876682049888265
DAG1,0.04887495378990125
SERTAD2,0.04887144685437853
NPRL3,0.04886835440471511
ZNF546,0.04885160769444246
ACPP,0.04885147332001247
ANKRD23,0.04881945667140293
GPR107,0.0488192214128458
ACSF3,0.04881476713203025
TRIM11,0.04881358628912561
ABHD13,0.04880944003453954
ZNF160,0.04880421762955072
PAPSS1,0.04880137317558016
YIPF2,0.048792531613860594
PRR11,0.0487836531244897
NSUN2,0.04878187056137164
PPIL4,0.04877941845742761
SSC5D,0.04875201736301494
C19orf60,0.04874389300827873
HADHB,0.04873772718986318
CDIPT,0.048737443791391666
TPBG,0.048703882190988895
CDCA4,0.04870007682283723
TBC1D22B,0.04868990813495147
CHCHD6,0.04866098875413926
INTU,0.04865941424927383
VASH1,0.04865371395532397
NUP155,0.048650793542354596
F8,0.04864181673573752
DHX15,0.04863151236852064
GNPTG,0.048606060761454094
ADAP1,0.04859330170448688
REC8,0.04857925675105027
NID2,0.048571110818443224
APEH,0.04855835957802939
SSNA1,0.04854119275449503
RAB23,0.048531992171405004
RNF138,0.048504211721677654
FBXL3,0.048493499017711716
CYP4V2,0.0484912447438677
FAM127B,0.0484815838798188
UXT,0.0484812976533674
CROCCP3,0.048472316892505835
USP33,0.04846872186436346
MAPK8IP3,0.04845422540403707
ADNP2,0.048446876622121354
ARMCX2,0.04844314811301977
THAP4,0.04844132677325822
EIF2A,0.04844062568647851
SEH1L,0.048438130850371665
TMEM216,0.048432321073312704
VASP,0.04842527014874267
MRPL34,0.04842450710304869
EHD1,0.048415878500073554
CUTC,0.048394376866772025
WEE1,0.04839196689305161
SMEK1,0.04837014407753697
PHF5A,0.04836968901763865
ARFGEF1,0.0483681639383213
NARF,0.04836718454678195
SLC18A2,0.04836374510974233
TTC37,0.04836271051652883
NONO,0.04835423610139194
SLC35E1,0.048348328259984856
GON4L,0.04833167699137772
PRPF6,0.04832974963689459
UHRF1,0.0483252842146516
PKD1,0.04830646902566286
ELMOD3,0.04829979014875863
KDELC2,0.04827552853587459
C16orf45,0.04827340950096521
MAGOH,0.04826558774802929
AKT1,0.04826348368951035
CTDNEP1,0.048257012779733835
EPG5,0.0482496750521838
OLFML2B,0.04823959337154881
RHOF,0.04822883317558414
NUDCD2,0.048227863747493376
RAB4A,0.048205446956716184
MRPS26,0.048202767268258326
NAE1,0.04820236819453012
IGSF8,0.04819649854448554
CCRN4L,0.04819469993483831
RAB15,0.048192078452253824
TGFB1,0.048190958366173285
TLR3,0.048190723500754366
LOC100129361,0.04818050589484627
HDHD2,0.04817379792902859
TGS1,0.048159587823286554
PIGU,0.04815799021861825
FAM193B,0.0481549883962647
ILKAP,0.048148307728836735
SETD8,0.048139924122130584
ZNF169,0.04813728030338589
KIAA0020,0.04813664575133949
ABI1,0.04813519203173922
ITGAM,0.04812408389690284
GJC1,0.04811025961445762
MPV17,0.04810586359403703
ZNF335,0.04810475017640171
CRCP,0.048103873520426096
TMEM184B,0.0480972214663494
ZNF274,0.04808771648045043
ZNF41,0.04808282856851856
KLF16,0.04808032204341846
AKIRIN2,0.048077397327622826
SEPHS1,0.04806653435567128
CCNL1,0.04806431303786733
DNAJA2,0.04806316853566652
AMOTL2,0.04805303499111874
CYHR1,0.048040710605785464
ALKBH1,0.04801750606172355
B3GALNT1,0.04801546678211845
CALM1,0.04800804440518374
YPEL3,0.04800441923978357
DENR,0.04798140937542958
MPPE1,0.047978457046746185
PPP2R3C,0.047975587598949064
TRIM66,0.04797520144696499
PEA15,0.04797477158558706
REXO2,0.04796427392702887
DRAP1,0.04794887103437646
LRRC42,0.0479443259869385
KCNMB3,0.04792897023951331
DDB2,0.047909237121097716
USP8,0.04789637730435586
NTAN1,0.04789358805299465
YEATS4,0.04786790164609749
TMEM167A,0.047834945570969616
NUP160,0.04783179053737456
CCDC90B,0.04782533767725776
ZNF674,0.047819717830737116
G3BP2,0.047796384949997425
OAZ2,0.04779547909992481
POGK,0.047794093349890696
PMS1,0.047790692202400106
WDR3,0.04777786420895245
BMI1,0.04777122623686969
EIF1AX,0.04777073843948483
XPO1,0.04776751149636363
SLC25A10,0.04776568239666148
BUB1B,0.047762063608099044
TFB1M,0.04775897157467414
MAP4K1,0.047755224294841324
GUSB,0.047749955090587534
C6orf106,0.04773857542070672
FAM174A,0.04773818878208902
HEG1,0.047729438673927295
PRKAB2,0.04772473469683438
EEF1E1,0.04772128298993155
ATF4,0.047712526275302404
ETHE1,0.04771089610976731
GGCX,0.047709354273257
ZNF766,0.04769917563428301
ARHGAP11A,0.04769675841604627
R3HDM2,0.04769488949801003
NFKBIZ,0.047689405228301784
SNAPC3,0.04767143410654642
PTP4A2,0.04766922904309395
P4HA2,0.04766673865174271
RSBN1,0.047660596250724274
GTF3A,0.04765962595630411
MORN2,0.047657822382578624
ZNF281,0.04765617932192056
USP37,0.04765538336901133
MFRP,0.04765221459605846
NNT,0.04763877240875162
ISYNA1,0.04763466672366658
NMT2,0.04761846984297084
RBM4B,0.04760677338442343
SLC37A2,0.047600938100525465
SLC19A1,0.047599598312233544
PRKD3,0.047596719141220566
MOCS2,0.047582304737942345
PINK1,0.047580782666576456
REEP5,0.047578066933311965
C1orf210,0.0475728936039967
SFXN1,0.04756700599949189
SMARCD2,0.047565973473287906
SERHL2,0.04755742709460667
INO80D,0.04755437439296909
NAA35,0.04755059477865592
RHOT1,0.047544097430225356
YLPM1,0.04754263380268401
GFM1,0.04753104321265508
USP35,0.04752831508193908
IFI27L2,0.04751874967034814
STARD3,0.04751273078505254
MRPL55,0.04750336149910058
SETDB1,0.047491704179214396
ACE,0.047491231906270595
PASK,0.04748997078646788
PAQR5,0.04748778001262751
SYNCRIP,0.0474714386525807
DCUN1D2,0.04747044825741098
SLAMF8,0.04746310410019782
CARHSP1,0.0474591932798721
CD320,0.04745329972813284
CNNM4,0.04745231818875659
NFIX,0.04744602915442773
IDE,0.04743773497921085
ARRDC4,0.04743709559623303
MLH1,0.04742374398525484
NUMBL,0.047417508463846646
DCUN1D1,0.0473960573059117
SNX20,0.04739036462411298
ARAP3,0.04739035681570752
NUPL2,0.047378475832664205
LRRC37BP1,0.047377514355306856
MAP2K6,0.04737383661885476
ATG3,0.04737328443560819
GGPS1,0.0473660260748173
PSIP1,0.047357386752890834
MAFB,0.04735323783467962
MYO1F,0.04735103008253436
BHLHB9,0.047327454148465654
NAF1,0.047315890795651364
RBM27,0.04730761743239214
MYO19,0.04730605554219515
DSCR3,0.04730197589892193
SF3B4,0.04729923284298347
BIVM,0.047297399035953265
BMP1,0.04729567307685923
ZDHHC2,0.04729071764120795
ARHGEF6,0.04728349695303223
TRPM4,0.04727931837739605
AMOT,0.04727294165691729
C21orf33,0.0472710592806662
HSD17B7P2,0.0472677730433851
CNOT8,0.0472644297821933
FAH,0.04726326857719062
WWP2,0.0472629497710403
TPCN2,0.047260256830467175
FEM1B,0.04725950638797305
TNPO3,0.04724856002239611
SLC35C1,0.04724718190818849
CASP3,0.04724040395084253
RFX1,0.047236332276010456
CTNS,0.04723324577479318
SSX2IP,0.047226173589271336
PBLD,0.047222789845855394
GPR157,0.04720743816806791
SPRY2,0.04720619676447328
B4GALT3,0.047189027752617234
KIF18A,0.047182096314257925
METAP1D,0.0471701601546045
BCL9,0.04716524390271302
C1orf27,0.047157217044762806
IDUA,0.047154443839167705
REEP4,0.04715342609228901
SSBP4,0.047149031450139614
MAP1LC3B,0.04712814088960944
MARVELD2,0.04711418993732085
CPNE1,0.04711233250300227
RNF2,0.0471107606637009
NAA15,0.04708674963510426
MRPL35,0.04708674138088725
FNTA,0.047085182597574556
DDX11,0.04707614478407283
TCTN1,0.047055832193660156
GPR65,0.04705420072078019
PRIM1,0.04705282484243514
ZSWIM7,0.04704752145224751
RDH11,0.04704515771784458
TRIM33,0.04704181237780192
CHMP2A,0.047041084865255246
SHPRH,0.04703708265813008
TRNAU1AP,0.04703414139361888
HIVEP2,0.04702601479028109
ENTPD3,0.047024042728267615
PSMG2,0.04700882849355748
MRI1,0.04700647432923788
GALC,0.0470037272749214
TSTD2,0.04699474024010462
NUFIP2,0.04699319974865922
DYRK1B,0.04697631811046823
AP1AR,0.046957659927352846
LYRM5,0.04695409037706951
TBC1D8B,0.04695381853930317
IL17RB,0.04694988696695516
CPSF6,0.046949886056355083
FAM174B,0.0469398582236677
SSSCA1,0.04693959847687849
GRHPR,0.04693762901191016
GORAB,0.04693403382403749
NUDC,0.04692672412695247
RC3H1,0.0469158385278489
ACP6,0.04691234939937575
SLC2A4RG,0.04689995461042359
SGSM3,0.046892392454430734
TOP1MT,0.046884895668719784
TUBD1,0.046880972500703985
EXOSC7,0.04687855030855433
NUDT1,0.04687847872112586
ZFP41,0.046860621564887725
NAP1L4,0.04685922954971481
DDX31,0.04685768029906129
FZD1,0.046845753779198696
SNRNP25,0.04684142871221495
C12orf65,0.046832530819744214
TLR5,0.04683196615491744
PCMT1,0.04682681190886
DPP3,0.04682359333006241
LOC388692,0.04679929046561543
WDR76,0.046790424530767295
PANX1,0.0467898514049252
TBC1D14,0.04676872861859921
NUP88,0.04676340287901591
RNF11,0.04674575756414539
NCS1,0.04673763840116056
HNRNPM,0.046734217609946394
RNMT,0.046712984240942806
NSMCE1,0.04671257011157656
DPP7,0.04671077054448043
SLC25A36,0.046707517578107184
TCTN3,0.04669987350290801
TATDN1,0.046697861427733016
HMOX2,0.04669622006558711
ENOPH1,0.046689743169467834
COQ4,0.04668922892060601
IP6K2,0.04668737793495793
PMM1,0.04666163978198444
ARFRP1,0.046655427621446505
AARS,0.04665421861639222
IRF2BPL,0.04664891475447101
CCDC12,0.0466472680538715
ZNF706,0.04664494053444239
OTUB1,0.046634551537802306
PSMC5,0.04662512819046544
REPIN1,0.046623627805168155
FBXW2,0.046623445053261284
SCAF4,0.0466212104359154
PAK1IP1,0.04661473510491053
MAP9,0.0466146618481501
MON2,0.04661218227740797
ZC3H6,0.046605517759787655
ANGPTL2,0.04660497421518843
ZNF276,0.04658449116931298
SREBF1,0.046578281876605565
ZNF529,0.04657371752907439
FLJ10038,0.04655203873812862
ZNHIT1,0.04655069539349886
TXLNG,0.0465503441654227
TMEM140,0.04654890681675097
C8orf33,0.04654081423305248
CLK4,0.04653956535512815
TAF1B,0.04653211755012998
IMP4,0.046530529848420835
TXNL1,0.046529471440055974
ZBTB1,0.04652205895930227
TTC12,0.0465177950167236
EIF5B,0.046502776762377185
GCC2,0.04649563688549782
PALM,0.04649121044942769
AURKA,0.046484332406391306
EHD2,0.046473896951603075
HOMER3,0.04645986525317892
TMEM168,0.04645237935030571
RRS1,0.04644139589413328
HMGXB4,0.04644076061241799
DYRK3,0.04643917883701575
ATXN7L3B,0.046437777685021255
UBOX5,0.04643527228874002
ACACB,0.046435217129871045
HMGN4,0.04643351518024464
BET1,0.046424316295777514
ADCK4,0.04642017475293638
RUSC1,0.04640770296617202
SPTBN1,0.0463971693680146
RHBDD2,0.04639397874565105
SLC7A8,0.046390487026358715
BNIP2,0.04638556428072043
CCR1,0.046373060393355627
PLOD3,0.04637150384328989
COPZ2,0.04637119556610817
CD58,0.04636243058674903
LOC100133091,0.04636007346025369
PDIA5,0.046357946492904756
HM13,0.046349501141479246
LARS2,0.04633769005283926
P2RX4,0.04633139098489815
ZBTB10,0.046310016696381046
SELPLG,0.0463014917180808
TMEM38B,0.04630015563497776
TOP2B,0.04629962853642532
CD84,0.046291699301508116
SEC22C,0.04628729213736833
TRAK2,0.04626191781763574
GNAS,0.04625466005580345
GEN1,0.046250040322830824
ZFP91,0.046248692471666
ZNF780A,0.04624272296838721
FLCN,0.04623955768514316
RPF1,0.04623368471549659
SLC4A1AP,0.04623077271328956
PAK4,0.04621434113041099
SLC25A29,0.04615971062051937
SEC13,0.04615827802753849
DPY19L3,0.04614382543054141
SLC25A11,0.04614245999349613
PRPF18,0.04614163970031808
RPA2,0.04613125024065028
UBE2A,0.046130021920422454
ZNF664,0.0461255386728864
MSH2,0.04612136883837061
CDH24,0.04611689123244584
ZNF528,0.04611611636581421
PABPC1L,0.04611508795176561
FES,0.046113753728049614
TEP1,0.04611149253831428
CTDSP2,0.04609729120690362
FBXO25,0.04609336492727067
SLC2A11,0.046093316536678426
UNKL,0.04609231326063115
COQ10B,0.04608451678451614
GPR161,0.04608128666137456
KIF2A,0.04606085864014015
EXOC5,0.04605866169392235
DERL2,0.046049156504580094
UBA3,0.046040091953215394
TMEM64,0.04602751447419476
TBX3,0.046025541626776696
