,R01-023,R01-024,R01-006,R01-153,R01-031,R01-032,R01-033,R01-034,R01-035,R01-037,R01-005,R01-147,R01-051,R01-043,R01-028,R01-052,R01-056,R01-057,R01-059,R01-060,R01-061,R01-062,R01-063,R01-066,R01-067,R01-068,R01-072,R01-080,R01-081,R01-154,R01-083,R01-084,R01-048,R01-077,R01-078,R01-003,R01-007,R01-012,R01-013,R01-015,R01-016,R01-017,R01-018,R01-021,R01-022,R01-026,R01-004,R01-014,R01-027,R01-029,R01-038,R01-039,R01-040,R01-041,R01-042,R01-046,R01-156,R01-049,R01-160,R01-054,R01-055,R01-064,R01-065,R01-069,R01-071,R01-073,R01-076,R01-148,R01-149,R01-079,R01-150,R01-089,R01-157,R01-158,R01-151,R01-152,R01-091,R01-159,R01-093,R01-094,R01-096,R01-097,R01-098,R01-099,R01-100,R01-101,R01-102,R01-103,R01-104,R01-105,R01-106,R01-107,R01-108,R01-109,R01-110,R01-111,R01-112,R01-113,R01-114,R01-115,R01-116,R01-117,R01-118,R01-119,R01-120,R01-121,R01-122,R01-123,R01-124,R01-125,R01-126,R01-127,R01-128,R01-129,R01-130,R01-131,R01-132,R01-133,R01-134,R01-135,R01-136,R01-137,R01-138,R01-139,R01-140,R01-141,R01-142,R01-144,R01-145,R01-146
DNAH11,1.4668788202669654,-0.7682477591004747,0.6863731849656262,-0.508841275117703,-0.685950824683391,-1.2881527592670634,0.4270899011344596,1.727368481442669,-1.611539760533009,-0.3877900333055011,0.07228189290818737,2.0031631711627127,,-1.667700125704252,0.21383652013968196,0.7746261100625781,-1.2301281698847994,-0.5138631577939462,-1.564622184117962,1.7280537653482229,0.22192235481433104,-0.36176708149670034,-0.0776883736520218,0.8346747457880879,-0.7445528615163989,-0.6967231394094037,-0.9236677413117003,0.3522231134303886,0.8100378000968036,0.20337424930081022,-0.22454655606778448,,0.6401737120143726,,-1.7221106703872635,-1.824399971473448,-1.9338022270546795,1.3471980828265648,0.1785906668736597,,,0.7850974516807762,0.21589914610592215,0.923146293218115,1.2962847007339249,1.6897980152495706,-1.6138994768950714,2.579778466593413,0.3096040104402404,-1.1460715768772278,-0.11133191481505461,,-1.244489690435964,-0.5760154147643021,-1.5271386816262584,-1.5489569787983117,-1.0591641317135951,-1.62928783810558,-0.29137430031419415,0.23143831425237638,-1.5695174048409828,-0.6031347254985278,0.43549931594901276,,-0.41338923017085033,,0.7629970688773099,0.16653047702799198,0.995335018492718,0.7010743380349642,-1.1607361184544782,0.7816095205886013,0.2553639191712974,-1.0927133074650595,1.250821873342871,0.1063042394107439,-0.08196691918021895,-1.0013055481099224,0.0729597146875462,-0.8073896096899701,,,0.9153304740904095,1.0612928102875059,,-0.15084369546344312,0.9186792635422285,0.10716024541861353,0.9844219412583395,0.4831368978340852,,0.7626714307721336,,1.1765235346177398,-0.9814939396951108,0.33759290364400113,0.5413464542199572,0.33944873848764145,-0.18406348289504368,-0.06967471944133703,-0.9736252576787736,,-0.20109649641192118,-0.7246391816498772,0.6422818450917105,0.4449860534086703,0.6586564737405614,-0.2795108196819132,-1.6689037715260042,-1.3218019113040385,0.2610114965154623,-0.6432970585299169,,0.8272956497574712,0.13789252585672662,1.879823139870274,1.5014308762245223,-0.044428942238933934,-0.19899705217718,-1.6306815951385902,1.1581832929426037,0.4768631919407874,,0.7771851897865935,0.46228608254825265,0.45543987447192813,1.2191838760073976,1.1553992479490138,-0.21321443224943135,-1.4326820710035433
STARD13,0.8415911872311339,0.5107695716483323,-0.38715406551775955,-0.03511340322571795,-1.8568983700207702,0.8655075026278796,-1.3536380648072495,0.03812217099110759,-0.6839721967020423,-0.3869838671974159,-1.1358998831813345,0.8454338562666768,-0.6407858756849926,-1.6191592742137089,0.5469002286846004,-2.4191204003807325,-1.3210365001891162,0.8960110220435746,-1.3782637110378273,1.2727803410899858,-1.2192676590506748,0.45020841647190885,-0.43453745638697644,0.7679756321533793,0.37315777232272707,-0.615385685106059,-0.980554570025818,-0.1302427787994965,-0.06417164615010384,1.3017003951560877,0.30918283085575976,-0.21197919920543803,0.3312030562012815,0.9324367398607037,0.8263411513077051,-1.3184789682881746,-0.16101598296802047,-0.3414005837834431,0.8062260348750075,0.3060930659651047,-0.042357239837539445,0.5374858373343476,-0.44442322172222987,0.8560244200493391,-0.47190824344384785,0.9556049456679765,0.04954887383354056,0.8378709666671996,-0.14373163016226181,,0.5144331981890129,-0.7028733756032439,0.7702497956864703,-1.5905519647465296,-1.103823685733466,-1.9760350251505987,-0.8097290002076872,-0.4000348291579108,-0.1822732704645425,-1.96342031946438,0.6889504771531068,0.6510850030120223,-2.4284702065736803,,-0.8878661920913818,-2.0297770967863107,0.6635415185612504,1.0968059678037552,0.866131349249297,0.2121766141950185,,0.7721369734959979,-0.05927353915760718,-2.1029640572784443,0.4755783650229039,0.8607746140235119,0.5892899687098475,0.6456942881831926,-2.012029206966353,1.2608580942764869,-0.9992795827025154,0.6876870728415269,1.4043848028000145,0.4460641182468004,0.04067716105582826,0.5739046364518139,1.8326248712717188,-0.5079177035589784,0.5598263427343106,1.8873182676290314,-0.8560105871677182,-1.0676960139008043,-1.1803718114934636,0.15233023434470047,1.4039152254425775,-0.1412621706116683,-1.2636700714402445,0.9854510042319726,-0.7329518732869389,0.2711984087865003,1.4184090807631733,-0.3024779661124223,1.5174180783233264,0.5390680835501265,-1.5927507818932443,-0.6019949425516538,0.8198657421621142,1.3466739101278846,-2.3110149713934,0.9356979086427174,0.5856921590241208,-0.30247722929866927,1.1700663425385287,0.782292918363319,0.549538339400411,1.175573388610541,-0.3547474308979859,1.352334662268933,-0.40719703887840814,0.349392844571906,0.5804751050327019,-0.05388233305195027,-0.19916721701369824,0.615256501818632,0.14524726002198105,-0.6456380983890774,1.3269145799604651,0.5982140523526889,0.9106284667671881,-0.9229137468911264
SFMBT2,0.614544904013342,0.07480280831084174,-0.26945055923463296,2.0006219553563627,-0.48427597483500584,0.4737796444698949,-1.078836524836661,-0.3962567219599199,0.4418151559450711,1.3072107513678048,-2.060230465827039,-1.163615901473533,-1.101584616450179,-1.5537876322889876,-0.04053595766602127,-2.1955277175995436,-1.2225923982116689,0.9332379841692955,-1.0202382146037043,0.17412148507110836,-0.9679314094029433,1.3900165452711841,0.09124550122571522,-0.05812307071937093,-0.40574973955410937,-0.2594681662905992,-0.4789986298103086,-0.7384044513398198,-0.6334804939940359,0.13774850940468805,0.5817458715964929,-0.2039700486515278,1.828877116715095,0.15572266689665076,2.106572235339275,-0.9415619347840467,0.7039262134772684,-0.5066513252527638,0.4950784487971697,0.9233066855578171,0.5058775503422035,-0.8546100431085546,0.4447023240896578,-0.565245465822035,-1.4345749513509483,0.3570852697554055,0.8089857031564273,-1.010563012740805,0.9155254459789834,-2.294362121969055,1.404814923635308,-0.609382816261645,1.5455100527592083,-1.010729355911521,-0.10277564566032249,-0.6683223000129688,-0.674904383130789,-0.12013338443716137,-0.8830810154792773,-1.0377720825604393,1.7941808873188265,-1.2191538511050388,,,,-1.0218451984319272,0.09031955576848247,1.4964755088934736,0.3687065969405598,-0.5278796919763256,-0.35170942846407577,-0.7275252204330045,0.05223401092491116,-1.5544365883616935,0.0905752411984359,1.7292182930378222,0.8921499372814621,1.4529111633655272,-0.5628181748027279,0.7645378978848608,-0.3644502628711881,-0.3238720113905939,-0.18685994440105788,-1.231950609741657,-0.390702706709047,-0.1336188778572335,1.7987129310278405,-0.7756426614990753,0.05413306159658839,1.2209037493637769,0.40237854599525835,-1.3277474794865842,-1.3196223784389645,1.1976605042333106,2.0033010379015224,0.16731664213861241,-0.19128834421891616,0.8815149401435187,-0.6216916480780569,0.18679042881736274,1.4910637380136396,-0.3111593173257966,1.2851640285105805,-0.39780607796456746,-1.3719631438391904,-0.07466200695945464,0.6460366015233591,-0.07143463404882748,-0.27970675027810593,1.2548354873186955,1.197823424159268,-1.9392249685816485,-0.5682034848343889,2.075207541675453,0.6868651798678262,0.50708787596834,-1.6021833138513306,-0.31987242404404254,-0.3890399194000137,-1.0860538980436656,0.5457466734442091,0.16046523760010958,-0.18420065361455473,1.2439200337887883,,0.07203913975223328,0.8679881795775708,-0.19292652784281591,1.678874321931219,-0.10503341753820754
MAML3,0.6231249963961324,0.05403183156219427,0.41294811820625127,-0.4262154923802127,-0.263376272048536,0.05640851318691277,0.2877515489007897,0.9417150862740123,-0.3005990197816291,0.0889971859619056,0.09457812700208351,0.037304366260822855,0.6955623180146943,-2.3341030618544156,-0.31040896209775104,-1.5791845128426292,-3.0468734064488476,0.5151938014896074,0.3858128625309614,1.1734826770866422,-0.22617810810773523,-0.21015906777521873,-0.9264128122761833,0.5478610575566368,-0.11971590583057379,-1.8004939191631524,-1.6331797919128754,0.571596854061418,0.29509175522222075,0.3313879866241845,-0.4531033924999676,0.662896582720879,0.5379105725776724,0.5694512551554107,0.3456939140810689,0.5154198686399987,0.33600800091495464,0.234885072687077,0.7216797824096117,0.08373390466100764,-0.46648690676049875,0.7355109563781219,0.038979449011644324,0.7571859832247622,0.20609287482928612,0.6019060052250962,-0.8107903613173779,1.1253098701686566,-2.9316680863263977,0.5422724578733918,0.17865032642456233,-0.2636532251731373,-0.609494197469927,0.3308310352588698,-2.19497421100746,-1.531040655831168,0.3797428898057795,0.35064651830083593,-3.0993481581427207,0.827873268981261,-0.32258469917695415,-0.7137427827853261,-0.3456696115521163,0.23454749889359267,-0.2951044996102961,0.4759874745908745,0.9615518445942677,0.13217597516562643,0.3210753846124156,1.4178622882862106,-1.4410184346777308,0.533851199572337,0.31369779020467653,-1.5950557917608266,0.6324121077949754,0.5772418880519194,0.48994245025946037,0.2948588690008626,-2.2426103946556424,0.4228342405475541,-1.5152797438743175,0.4296025202771207,0.5834890886944017,1.1299376400020693,0.7319521552833841,0.22254600781860404,0.8525684773993314,-2.1104727509684738,1.1421320328828208,1.032757965468404,0.2534364149148018,0.4494228946472023,-1.5501906192032384,0.8880021307228264,0.874094870977776,-0.5809632537539378,-3.065650300339486,0.4504538321774669,-0.7627148894181254,0.7460002760683958,0.3961454856108201,0.8054376377488591,0.49213886605395346,-0.8342570255486862,-2.7820731501638725,-0.31292054073148023,0.8046074838207219,1.1586333359286498,-0.01376275057115141,1.3173624327549747,0.4764280985821615,0.5336064691214698,0.9362103966200014,-1.7535580747443738,0.7341422770218423,1.0129984951270192,0.51157270075177,0.4210898161979922,0.09916478062043192,0.6154035252431937,0.7689609903246554,0.04758258458887867,0.35993250538247135,0.36434682711914135,0.5202198998693177,-0.7516963970185804,0.6328840815427538,0.9169899766038351,0.7424817576289013,0.06847981876247383
PHLDB2,1.7127782050563685,1.01996195481957,-1.5767820188968795,-1.2373301442783657,-0.37320369262553676,-0.08642564144818338,-0.8585265147609047,-0.8872175996828371,-0.8961442995567466,-1.5401451015013448,0.23639178980355618,-1.06160142208289,-0.14002298350048972,-1.7430132664816358,-0.2376669687040364,-0.39418152678528157,-1.7292684648495644,0.33667790493069005,-0.7451505399869719,1.9817876659494267,-0.8070841293247993,-0.4709065157597442,-0.6120683344745597,-1.0947102214631594,-0.5990884706437674,-0.7863611686237933,-0.8325495834998143,-1.0005575174257417,-0.09838978241538104,0.6438397627088575,-0.3944139498237123,-0.6300947535229346,-0.791843099916747,0.6227559952580856,-0.48171684203223625,-1.9074853613398033,-0.9665372786785688,0.14683252326851845,-0.4858150014789814,-0.30068749377900716,0.4096416104236273,-0.04495232046026864,1.1191061788504553,-0.8287835010281372,-0.004636210534902448,0.23252228946565592,0.37870779922229586,0.832131952280929,-0.12451007549587115,1.673924651269004,0.2705432312950969,1.6805239403194832,0.15289655470149122,2.31031906240784,0.8386181098833002,1.6302156634693377,1.8256711734472293,2.8007143905201266,-1.0304524608734456,-1.0112832450987255,0.8104667948744854,0.9957355664666294,0.3807676685434902,-0.008623089902013638,1.6745515318282003,2.5561345778733298,-0.131821028492318,0.17313008906650512,0.31118641924151685,0.5399700739278258,1.8056516451000209,0.17230299729903906,0.6600033848742927,1.675903054113369,-0.24556730126805046,0.002074152162043093,0.21944612513590123,0.20310441275320368,-0.6284540470864458,-0.5635577042125319,-1.41955239304085,-1.1630085194360125,-0.02317512658880159,-0.46963845895047096,-1.7801898739900783,0.1720419586663171,0.5725183592388466,-0.9396120862769205,0.28801312544449725,1.4592291169569593,-0.804145313972921,-0.16045724619917703,-1.2017129154878143,-0.1923931345166473,-0.3449863893445456,-0.7698355392053702,1.718857210031135,1.2081201352517865,1.840407783823792,-0.35033190010405935,0.05794655772494064,-1.912868818874717,0.5399961403877832,2.2927319504941672,-0.3453020589530358,0.11127904882882916,-0.19175638901785996,-0.11130391929706628,1.820383781121299,-0.17109881056519066,-0.5504188640704648,-0.9405832012740556,-0.445624492442865,-0.8196009623793699,-0.5963026432743269,0.31848936384865895,-1.00271759592444,0.06562196454832686,-0.6665277774931283,0.4524122189660495,1.407422930855115,0.04027602421084275,-1.2519328467702806,-0.304427945278177,-0.04433518546130177,-0.24472762680970528,-0.1702973695157099,0.615379158997763,0.15617854076892976,-0.3958001944643606
RPL10,0.25434686155835246,0.6619342849388615,0.8869733236525125,1.0065667439940305,1.3343844955448976,0.9308325096595271,0.22870051229562918,1.7286473033606709,1.5954932291759394,1.2171603622816025,-0.8253521499384135,0.24412766521855908,-0.6036431484320052,1.4658630865070366,0.4995688303237882,-0.5209381278117177,2.0457345768114985,1.3333767330826505,1.4312972627220173,0.03536612888003455,1.1285523388207328,0.9318348989594674,1.3239695645824714,0.43902392635595555,0.986831153918297,1.6551746249194377,1.8512365462163718,1.3326090388754899,1.1756545682915382,0.8658835507607163,0.3070622727721853,0.904240169883385,0.6161634237548691,-0.6902068464728356,0.571080815937932,0.2636491896961146,-0.2546714579717861,0.8271459162096338,0.4403406616773513,0.4186317544627906,1.0438922873264647,1.1244632729543882,-0.20413735644184344,1.0240347443077304,-0.8659901974205677,-0.3458235259156948,1.0257350494722652,0.8922841186799773,1.3485214070093985,0.26712263749910575,0.4170959710726255,0.04547060936575058,0.059419588271497514,0.37462739047133226,0.8001805226561335,1.4163014755701364,0.7063886032170605,0.3983897915865467,0.6333554320776568,1.2023146268254574,-0.6099846760386256,0.11129606849314226,0.8037647477575345,-0.5457978387049415,1.8316061255262028,0.011664293187865677,0.3426265922640693,1.142899101848667,-0.09621438258769272,-0.4981606187137438,1.0647086197121813,-0.6179571043422756,0.8921093580927673,1.0315344030188625,-0.8629126666726564,0.09963539477506539,0.49328410851588644,0.8136726583389429,-0.234206139871452,-0.033790978695565,-0.5013067073126609,0.5564029122246631,-1.8908198570853536,-1.1966222921612337,-0.39382765649473295,-0.737627850130862,-0.9702184534651653,-0.9583764761431761,-1.042153325139951,-1.5008389308432857,-1.1318265019675888,-0.3338757039084642,-1.5052204692263749,-1.5765073283625437,-1.2553409947711145,-0.8830566601757813,-0.8536016425885127,-0.463894596618012,-0.8290295984734374,-1.8488519388017621,-1.341081635664679,-0.8660864749064793,-0.8876089029083027,-0.7301662118376891,-0.3839823121371024,-1.0026113710768918,0.03821873121431158,-1.2966834064068253,,-1.0876817279450839,-1.9513492530024592,-0.9984137670997612,0.11401595649899267,-1.1092971675611325,-0.32426144410485647,-1.3630318166048503,,-1.5714741639934107,-0.6534811565884246,-2.19293156106542,-1.5762511375683965,-0.7117045050769183,-1.1116593884957149,-1.1576159884592903,0.10489071447583677,-0.8484076973292008,-1.305299412184132,-1.3136891734391754,-0.8746575286903063,-0.8291742365624349
ABCC3,-0.9081196323716069,0.316703015510427,-1.1338763185512792,-0.8624550602733708,0.8116567649232082,-1.2244971294339846,1.6488101539332842,0.5768196186824543,-0.34692392484858453,0.2139821832501726,0.6230405615732553,1.3840529873700458,0.9719674336251215,0.46309024636407664,-1.1680645056756322,-0.7262154861351717,0.4543785665678321,-0.6156849390330826,0.9638091840949257,-0.10931270199266331,-0.9138074585627356,1.1988655887714386,0.7162810190927272,1.1698193480830519,-0.8330984786513758,-0.2869893980352302,-0.16876198511262291,0.29013742698587774,0.6581842551888359,-0.09928296504337193,-1.0584822151189501,1.9235879946914995,0.39016294273739044,1.1831290830363983,1.5725196243918396,0.6173128646157698,-2.3175321263883597,0.7143118471491557,0.8198996495635468,-0.4316258268303741,0.3051245840944446,0.7699600577930656,-1.0742502061141577,1.1780686690960038,0.565711857785364,1.2896006761941243,-1.1940256023322429,0.8248378160975575,-0.4988247905343122,0.8222710361092013,0.5844693282402496,-1.1382461019275802,-1.1684316758296034,-0.870231761598588,-1.9308049996438108,-0.9359582669606625,-0.18705054673577456,-0.8880288322996439,1.3507523185339114,-0.6916005138994672,-0.7323143402073645,-1.4199885386478441,-1.2861246552760122,,0.35792241054608515,,1.1328944375395968,-1.121038775348585,0.7728563142836097,0.6774809115937259,-0.6604252681136078,1.7252630231913133,-0.004943273587235146,-0.7174885633883871,1.188563464423992,0.6331340200912956,-0.42827950595896713,-1.5539426473279843,-1.8488872598697337,-0.6145284128191474,-0.8295658446298546,1.9179439112944963,0.93583858195162,0.2518658586527368,-0.3118380691710859,-1.4389693801763115,-0.8795645085264479,0.3911525078342628,0.37576251317048515,-1.4460027739153016,-1.670962760259676,1.0617763394016058,-0.21353515853333477,0.18991962782980878,-1.2800485415668452,1.0588325710297046,-1.4770600216213086,0.9549070245541414,-0.9130218749799711,1.0046034391967338,-0.6623879164434243,0.7208301049252624,-1.4134298086284462,-0.6923795767305383,-0.5354885732433243,-0.8420891111350813,-0.7078914993421936,1.3493779359187243,0.2779822564669432,-0.11951229853409426,0.4998392684508545,0.751986024429206,0.9954051496919876,0.8578917313903764,1.5280004574845896,0.5957111841837701,0.8796340374232027,-1.1593668380639452,0.07508677007996091,-2.179326520857085,0.9721868255012994,0.250729219457527,-1.0751434693996083,0.04257354615819241,0.7689703491322021,-0.6874829660187111,1.0176259575882858,1.7778809752303986,-1.2286484953506693,0.5681132433621476
SFN,-0.7638399210453585,-0.0510784949247674,0.06842699247429058,0.03446325244329792,1.76654709904301,-0.1580119572370222,-0.03653028104364492,0.759804308409744,0.11850156961316474,-0.0014324868575459346,-0.35767976311770516,0.20019303843095582,-0.07945514127537191,1.5309134953045669,-1.7242420380404262,-0.7734602801065077,1.4200465049593172,0.40940656643376083,1.3153472158504735,-1.6265738570621888,0.4878285001228841,1.063537714391812,0.552094226273414,-0.27482837395062865,0.44337446360467986,2.3240939372330818,2.115714296083912,0.14794687341246568,0.24693901275065824,-0.736661366035463,-1.8628884961499708,0.5375831371979761,-1.270930952003421,0.43874742608685396,-0.46596366968839326,1.85339558647487,1.5392999288691926,0.030494195158937042,0.13271239041079255,,0.012263460536795475,-0.6284628566657314,0.31363657236938997,-0.49069418019629807,-1.402127333666425,-0.28882996622222473,1.2709786381577741,0.18777384069501854,-1.1620816805221559,2.012125310765183,-0.621706091540239,0.7209187627615119,-1.9300403100481551,0.5039424228698627,0.5906626449766595,2.578026553573448,1.1355022475762986,1.4275556686189725,-1.121786696463976,-1.112435253928421,0.39112339635209653,-1.0572742556625607,1.5804881124636918,-0.21493928608022356,1.8247554536034625,0.8587089958070883,-1.2944839069703713,0.35087722095059876,-1.1492681962662636,-1.1427685243074999,1.7395636744739462,-0.7940538159767311,1.8719920028457198,1.2738125348233653,-0.5461824927067771,-0.959158515560546,-0.5443902160086107,-0.2091877865535187,-0.3626490633159779,-0.9620883148176415,-1.66119125016196,0.06505001415971533,-0.864204063744537,0.05833153161269994,0.058292748926028225,0.1897418851233312,-1.7332575521032518,1.2504834958414452,-0.28938284205993053,0.1568678539821791,-0.762596396718132,-0.7294789949678311,0.6694980593601624,-0.23399329309610323,-1.1764999246438557,0.45257546083355243,0.39557172450155154,-0.4197883055715131,1.1383077267025123,0.3931716164814079,-1.9054760846040881,-0.7767078612141574,-0.31456812796575023,0.8023306669788043,0.26435314224442347,1.0304516897010132,-1.9806190959953278,-0.19385586159784474,1.327213271863152,-0.9254686498383966,-0.49807091179242713,-0.561087572175424,0.09749532847524943,-0.27210952512740544,-0.6221430920035411,-0.46042267025150146,0.044535408569556796,-1.7164496516544325,-0.6020570165308359,-0.31075113982928865,-0.7858540712197729,0.4456280775558748,-0.7138652479833943,-0.20654166335518495,0.8252616477393125,-1.570225563029509,-0.2468752910051871,0.7601014770067644,0.013083450857349301,0.0912620184882278
GPR39,0.949903287864486,0.3661554969955998,0.33328785141092165,0.3490596197123706,-0.8043356483919317,-1.1341583168344622,1.0679533994679362,1.1850263555830762,0.5402875992439576,-0.02801284231228936,0.6366144967873391,0.706194083884081,0.4737666690564213,-1.2890143896450499,-1.237432188020948,-2.2487702681637103,-1.030269976541171,0.6036929118747443,0.5726568696636898,0.5892359078427948,-1.6338174875089657,0.6889045572051139,0.6824175622775999,0.5066019660120311,0.23304734203747846,0.02817023459870343,0.20842340840677565,0.7101958681834509,0.4358922766929114,0.4420644114781823,-1.3286096752602143,1.022200976621335,0.8357830823230049,0.6319227659465644,0.704976534873118,0.8023769307236086,-0.7032143232480268,0.5331825615328236,0.6948721877426961,,0.18274894923414114,0.924500204748536,-1.987914816181077,0.8071920926201567,1.0330270468162996,0.5471678225975926,-1.07509340691145,0.6670320990734275,-1.6378411773882084,-1.770571611383984,0.2650943570338518,,,-2.0483731409378314,-1.3924289553056546,,,-0.8975917051988767,0.6065589753658837,0.5302943450449106,,,,,0.4395989922573525,,0.40794665127830293,-0.9683372421435679,0.4170446080962468,0.6862610540987113,,0.7643036494089627,,,1.1211268655317297,0.81251921669577,-0.7265123865681853,,,-0.9831158716728691,-2.0056783759227654,0.7644233793208493,0.4871734411822833,1.2521016864313688,0.2654180652769094,-2.6133920777555844,-1.8689958006546055,0.37395178478328733,0.05262267140171302,-0.45355307250779753,0.6780445528926151,0.8247527576622153,-2.2730655617487616,1.107045571860725,0.1339981804720697,0.25675695081282207,,0.5926964720220402,-1.8810414801613349,1.2635614108211217,0.21392983106934738,0.8062183413455293,-2.0801277924139128,-0.7045612619647758,-1.9063760425206846,,-0.81478614687114,0.20323544180060216,-1.247454500929163,0.8981999810058175,0.5666081304443136,1.0006040423797191,0.7019186596118377,0.6752760434382514,0.5963090710347642,1.06644595824967,0.6029731379404814,-0.37306625990851844,-0.18259856467225172,0.02699233150038114,0.8519089779766847,0.6459853667435768,-1.6773879611242244,0.479953256155992,0.5722126074918402,-1.2219749039275372,0.650271697104454,0.9230388852501096,-1.1692776778192469,0.11684007909272992
C1orf21,1.1414303985955552,0.9240414979652609,1.0358124012365157,-0.2822303888277768,-0.5269459977023785,0.9983436227053849,-1.1134836451188876,-1.2194676162071574,-0.8647580939421846,-0.25103119237713545,-0.4943768786636444,-0.3499762688006285,-1.422160017207657,-0.8621733095397508,0.6083280419271678,-0.7607143907563645,-1.0959955075324956,0.44986543881699087,-0.9413269260456618,2.271870763108833,-1.5616541723489652,-0.9612639931997795,-0.8877122085337922,-0.33092747708218323,0.2914779070028986,-1.47805976239343,-0.5442375800522077,2.3387504071058514,0.5154840658053313,0.812196177472648,-0.6048926956061362,-0.9762300507839022,-0.07250851897887965,0.7136690534733751,0.5170111448557284,-0.8425135817629781,-0.7449809131727646,0.2758912238568102,-0.6322535128570332,-0.5962034804287933,-1.0743411918869494,2.091788802927358,1.5300434232236737,0.17180993167646846,-0.2887434066530729,-0.22855673948496918,-0.6910371416537527,1.579918731146332,-0.24487990631290757,0.7071521390151483,0.9573460049374691,-1.0375077025019621,0.30817826856411357,0.0673000678142432,-1.166019516766067,-0.25584165685991117,-0.0793610034232732,-0.29722703041907916,,-0.5438244208057846,-0.6172959145237288,0.31219432419054344,0.08119164386691023,-1.1343232460294197,-0.8332734138452333,0.9821380535619855,1.0314558791430175,1.1853210140878359,1.8504040672856912,-0.3343687006892544,-0.5855389360433898,1.2701956753366797,-0.30946552702560565,-1.6037171970435795,1.5255412697395465,1.3786042599269124,0.6678024302431873,0.6884627640408736,-1.355775956167629,0.48886628385304665,-1.2269701201657708,0.3329924807492182,0.3769398426058553,-0.37772245117790665,-0.6337974845996563,-0.15393651214451398,0.3519705636583705,-1.4902759398826058,1.6086372862666272,1.623122114553236,-1.0655985245691468,-0.2526403222830441,-1.0570027034834124,-0.5227588676968901,1.4984497377937047,-0.8936907511214771,-1.0076567151485734,0.08666072937046677,0.6687125185574911,0.21220359303267883,0.4400044160175815,0.9173678974606142,0.13216111868881317,0.6260044802793117,-0.926219998249381,-0.3742851239023703,0.6618741596090082,2.0567163043047363,-0.6651088979792823,0.8321431241785306,-0.13377925945170077,2.614650575708643,0.7329745529617584,-1.4469041459852707,-1.4640382812686505,1.502642044380244,-1.4326158195407106,1.5243152316355177,-1.264925229381457,-0.12689488332993498,1.0636392653009883,-0.41660477534401064,-1.467019086594162,-1.0441595837160482,-0.25575132403890016,-0.6503033418706008,0.5898099912552359,1.8485995253163814,-0.36053413448242694,-0.2621076667283158
XKR6,1.0689325554606375,0.9800388807615316,-1.5502381127665563,0.8770013741959768,-1.6139966920383095,-0.26635241795761744,,-1.83567752232243,0.5042211331736076,0.7211122323362296,,-2.2159602995233683,,-2.254616308144979,0.5511516475172713,,-1.313002824738184,0.29980139058902217,,0.7425170768050517,0.4129384981290867,0.19745351620427953,-1.109352863574737,0.39383446254623267,0.4678071291671848,0.03644643977544166,-0.6462841029875036,0.20432698907947566,0.7123448542837884,0.801184527463385,0.8877477274991674,,0.9553805073661744,-1.40804976723974,0.6432360791176158,,0.7367986397672264,0.4303045492638326,0.8544201865648625,0.4315668211724569,-0.9496820761833074,1.127112765854672,-0.303315022392595,0.960224156170321,-1.4574096932824645,1.1766168335858171,0.8906021948710474,0.3382312897177644,-0.6722737021822892,0.5230311515032063,0.7557729649577181,-1.4682270086040727,1.3356585507324272,0.8999545620436816,0.7104634976990116,0.35895012622268746,1.06640976309215,0.4522510670619728,,,0.11338648419653148,0.6772425865777998,0.5567163864012944,-0.9993477076615153,0.5874091266556107,-0.18718600266565813,-1.0328468169698777,-0.028656684437939586,1.065840219919903,-0.9031444174812131,0.9479188499421441,0.8863461113882095,0.3607653147344848,-0.9929569723408266,-0.8940530558684606,0.8923028572443163,0.7361648492016529,0.37927519683008487,,0.9722735383129132,-1.708081998180987,0.9929407463951838,-2.0159316367871294,-1.8108914220629504,-1.3776378469124695,0.3823456383141034,0.921868993109238,-2.324563556933497,-0.03891481199713681,0.5099124768655622,-2.140988963969326,-1.9446594817615586,-0.2567241107696897,0.2845951901989981,0.45297532253940587,-0.8524241196853798,-0.1756597967902993,0.2662938357138717,-0.0010007433728115183,-1.144098522131976,0.6636319337241666,,0.6585341962303882,-0.9899070343662894,-2.3514758409141123,-0.9824657321325636,0.8863867044726441,0.8587698491787461,0.9398763842643014,0.9467054143867197,-0.17761323232891912,0.04412835912769575,-0.46224134710362735,0.821474333108381,0.703855890083668,0.16165161485446902,,0.5588500030155755,-1.8989157125928284,-1.598619573416171,0.7238623689310529,-0.6138020441916958,-0.15795921306912156,0.3804703760630231,0.9534777984084782,0.549079145096418,0.942878927823097,1.1955298717112262,0.6456237760607725,
